dataset	wav_filename	start_time_s	duration_s	location	date	pst_or_master_tape_identifier
podcast_round6	rpi-orcasound-lab_2020_09_01_15_33_00.wav	56.77571666666666	1.8284500000000037	orcasound_lab	2020_09_01	15:33:00
podcast_round6	rpi-orcasound-lab_2020_09_01_15_33_00.wav	25.551416666666665	1.5	orcasound_lab	2020_09_01	15:33:00
podcast_round6	rpi-orcasound-lab_2020_09_01_15_33_00.wav	18.237616666666664	1.5	orcasound_lab	2020_09_01	15:33:00
podcast_round6	rpi-orcasound-lab_2020_09_01_15_33_00.wav	11.29888333333333	1.5	orcasound_lab	2020_09_01	15:33:00
podcast_round6	rpi-orcasound-lab_2020_09_01_15_33_00.wav	9.564199999999998	1.5	orcasound_lab	2020_09_01	15:33:00
podcast_round6	rpi-orcasound-lab_2020_09_01_15_33_00.wav	15.799683333333334	1.5	orcasound_lab	2020_09_01	15:33:00
podcast_round6	rpi-orcasound-lab_2020_09_01_15_33_00.wav	23.722966666666668	2.297016666666668	orcasound_lab	2020_09_01	15:33:00
podcast_round6	rpi-orcasound-lab_2020_09_01_14_47_00.wav	0.0	0.0	orcasound_lab	2020_09_01	14:47:00
podcast_round6	rpi-orcasound-lab_2020_09_01_14_57_00.wav	0.0	0.0	orcasound_lab	2020_09_01	14:57:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_45_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:45:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_38_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:38:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_57_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:57:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_49_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:49:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_53_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:53:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_18_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:18:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_02_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:02:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_40_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:40:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_23_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:23:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_12_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:12:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_52_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:52:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_35_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:35:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_04_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:04:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_31_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:31:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_28_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:28:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_19_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:19:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_32_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:32:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_03_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:03:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_11_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:11:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_59_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:59:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_29_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:29:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_50_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:50:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_25_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:25:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_42_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:42:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_17_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:17:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_09_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:09:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_38_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:38:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_22_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:22:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_53_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:53:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_05_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:05:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_30_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:30:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_36_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:36:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_51_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:51:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_55_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:55:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_28_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:28:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_59_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:59:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_24_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:24:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_20_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:20:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_47_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:47:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_12_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:12:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_16_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:16:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_57_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:57:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_05_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:05:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_38_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:38:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_09_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:09:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_26_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:26:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_58_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:58:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_25_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:25:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_42_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:42:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_21_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:21:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_37_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:37:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_50_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:50:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_33_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:33:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_54_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:54:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_29_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:29:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_16_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:16:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_12_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:12:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_47_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:47:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_59_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:59:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_43_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:43:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_55_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:55:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_28_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:28:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_36_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:36:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_51_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:51:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_14_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:14:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_18_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:18:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_49_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:49:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_53_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:53:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_34_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:34:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_41_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:41:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_26_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:26:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_20_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:20:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_51_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:51:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_28_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:28:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_56_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:56:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_31_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:31:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_00_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:00:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_48_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:48:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_44_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:44:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_23_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:23:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_08_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:08:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_39_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:39:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_40_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:40:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_29_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:29:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_18_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:18:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_58_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:58:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_42_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:42:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_10_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:10:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_46_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:46:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_22_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:22:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_41_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:41:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_01_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:01:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_30_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:30:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_53_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:53:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_34_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:34:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_49_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:49:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_19_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:19:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_11_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:11:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_39_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:39:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_44_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:44:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_52_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:52:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_35_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:35:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_48_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:48:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_56_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:56:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_17_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:17:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_13_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:13:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_01_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:01:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_54_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:54:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_50_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:50:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_46_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:46:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_25_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:25:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_58_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:58:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_44_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:44:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_12_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:12:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_08_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:08:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_39_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:39:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_27_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:27:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_31_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:31:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_52_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:52:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_04_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:04:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_35_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:35:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_51_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:51:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_24_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:24:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_43_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:43:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_42_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:42:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_58_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:58:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_21_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:21:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_37_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:37:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_50_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:50:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_29_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:29:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_54_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:54:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_13_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:13:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_17_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:17:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_11_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:11:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_20_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:20:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_47_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:47:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_24_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:24:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_43_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:43:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_59_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:59:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_03_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:03:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_55_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:55:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_07_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:07:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_36_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:36:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_04_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:04:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_27_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:27:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_08_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:08:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_34_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:34:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_49_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:49:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_57_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:57:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_30_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:30:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_26_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:26:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_38_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:38:00
podcast_round7	rpi-orcasound-lab_2020_09_05_14_45_00.wav	0.0	0.0	orcasound_lab	2020-09-05	14:45:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_22_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:22:00
podcast_round7	rpi-orcasound-lab_2020_09_06_14_21_00.wav	0.0	0.0	orcasound_lab	2020-09-06	14:21:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_58_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:58:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_14_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:14:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_25_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:25:00
podcast_round7	rpi-orcasound-lab_2020_09_06_13_29_00.wav	0.0	0.0	orcasound_lab	2020-09-06	13:29:00
podcast_round7	rpi-orcasound-lab_2020_09_05_13_06_00.wav	0.0	0.0	orcasound_lab	2020-09-05	13:06:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_52_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:52:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_48_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:48:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_44_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:44:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_23_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:23:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_40_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:40:00
podcast_round7	rpi-orcasound-lab_2020_09_07_13_27_00.wav	0.0	0.0	orcasound_lab	2020-09-07	13:27:00
podcast_round7	rpi-orcasound-lab_2020_09_07_14_15_00.wav	0.0	0.0	orcasound_lab	2020-09-07	14:15:00
podcast_round9	rpi-port-townsend_2020_09_29_19_12_00.wav	0.0	0.0	port_townsend	2020-09-29	19:12:00
podcast_round9	rpi-port-townsend_2020_09_29_19_00_00.wav	0.0	0.0	port_townsend	2020-09-29	19:00:00
podcast_round9	rpi-port-townsend_2020_09_29_19_36_00.wav	0.0	0.0	port_townsend	2020-09-29	19:36:00
podcast_round9	rpi-port-townsend_2020_09_29_18_41_00.wav	0.0	0.0	port_townsend	2020-09-29	18:41:00
podcast_round9	rpi-port-townsend_2020_09_29_18_53_00.wav	0.0	0.0	port_townsend	2020-09-29	18:53:00
podcast_round9	rpi-port-townsend_2020_09_29_18_51_00.wav	0.0	0.0	port_townsend	2020-09-29	18:51:00
podcast_round9	rpi-port-townsend_2020_09_29_18_43_00.wav	0.0	0.0	port_townsend	2020-09-29	18:43:00
podcast_round9	rpi-port-townsend_2020_09_29_19_02_00.wav	0.0	0.0	port_townsend	2020-09-29	19:02:00
podcast_round9	rpi-port-townsend_2020_09_29_19_10_00.wav	0.0	0.0	port_townsend	2020-09-29	19:10:00
podcast_round9	rpi-port-townsend_2020_09_29_19_38_00.wav	0.0	0.0	port_townsend	2020-09-29	19:38:00
podcast_round9	rpi-port-townsend_2020_09_29_19_34_00.wav	0.0	0.0	port_townsend	2020-09-29	19:34:00
podcast_round9	rpi-port-townsend_2020_09_29_18_47_00.wav	0.0	0.0	port_townsend	2020-09-29	18:47:00
podcast_round9	rpi-port-townsend_2020_09_29_18_59_00.wav	0.0	0.0	port_townsend	2020-09-29	18:59:00
podcast_round9	rpi-port-townsend_2020_09_29_18_55_00.wav	0.0	0.0	port_townsend	2020-09-29	18:55:00
podcast_round9	rpi-port-townsend_2020_09_29_18_36_00.wav	0.0	0.0	port_townsend	2020-09-29	18:36:00
podcast_round9	rpi-port-townsend_2020_09_29_19_30_00.wav	0.0	0.0	port_townsend	2020-09-29	19:30:00
podcast_round9	rpi-port-townsend_2020_09_29_19_41_00.wav	0.0	0.0	port_townsend	2020-09-29	19:41:00
podcast_round9	rpi-port-townsend_2020_09_29_19_14_00.wav	0.0	0.0	port_townsend	2020-09-29	19:14:00
podcast_round9	rpi-port-townsend_2020_09_29_19_06_00.wav	0.0	0.0	port_townsend	2020-09-29	19:06:00
podcast_round9	rpi-port-townsend_2020_09_29_19_43_00.wav	0.0	0.0	port_townsend	2020-09-29	19:43:00
podcast_round9	rpi-port-townsend_2020_09_29_19_20_00.wav	0.0	0.0	port_townsend	2020-09-29	19:20:00
podcast_round9	rpi-port-townsend_2020_09_29_19_32_00.wav	0.0	0.0	port_townsend	2020-09-29	19:32:00
podcast_round9	rpi-port-townsend_2020_09_29_19_04_00.wav	0.0	0.0	port_townsend	2020-09-29	19:04:00
podcast_round9	rpi-port-townsend_2020_09_29_19_16_00.wav	0.0	0.0	port_townsend	2020-09-29	19:16:00
podcast_round9	rpi-port-townsend_2020_09_29_18_34_00.wav	0.0	0.0	port_townsend	2020-09-29	18:34:00
podcast_round9	rpi-port-townsend_2020_09_29_18_49_00.wav	0.0	0.0	port_townsend	2020-09-29	18:49:00
podcast_round9	rpi-port-townsend_2020_09_29_18_57_00.wav	0.0	0.0	port_townsend	2020-09-29	18:57:00
podcast_round9	rpi-port-townsend_2020_09_29_18_52_00.wav	0.0	0.0	port_townsend	2020-09-29	18:52:00
podcast_round9	rpi-port-townsend_2020_09_29_18_31_00.wav	0.0	0.0	port_townsend	2020-09-29	18:31:00
podcast_round9	rpi-port-townsend_2020_09_29_19_29_00.wav	0.0	0.0	port_townsend	2020-09-29	19:29:00
podcast_round9	rpi-port-townsend_2020_09_29_19_25_00.wav	0.0	0.0	port_townsend	2020-09-29	19:25:00
podcast_round9	rpi-port-townsend_2020_09_29_19_13_00.wav	0.0	0.0	port_townsend	2020-09-29	19:13:00
podcast_round9	rpi-port-townsend_2020_09_29_19_01_00.wav	0.0	0.0	port_townsend	2020-09-29	19:01:00
podcast_round9	rpi-port-townsend_2020_09_29_19_44_00.wav	0.0	0.0	port_townsend	2020-09-29	19:44:00
podcast_round9	rpi-port-townsend_2020_09_29_19_27_00.wav	0.0	0.0	port_townsend	2020-09-29	19:27:00
podcast_round9	rpi-port-townsend_2020_09_29_19_03_00.wav	0.0	0.0	port_townsend	2020-09-29	19:03:00
podcast_round9	rpi-port-townsend_2020_09_29_19_11_00.wav	0.0	0.0	port_townsend	2020-09-29	19:11:00
podcast_round9	rpi-port-townsend_2020_09_29_18_50_00.wav	0.0	0.0	port_townsend	2020-09-29	18:50:00
podcast_round9	rpi-port-townsend_2020_09_29_18_42_00.wav	0.0	0.0	port_townsend	2020-09-29	18:42:00
podcast_round9	rpi-port-townsend_2020_09_29_19_15_00.wav	0.0	0.0	port_townsend	2020-09-29	19:15:00
podcast_round9	rpi-port-townsend_2020_09_29_19_19_00.wav	0.0	0.0	port_townsend	2020-09-29	19:19:00
podcast_round9	rpi-port-townsend_2020_09_29_19_07_00.wav	0.0	0.0	port_townsend	2020-09-29	19:07:00
podcast_round9	rpi-port-townsend_2020_09_29_19_31_00.wav	0.0	0.0	port_townsend	2020-09-29	19:31:00
podcast_round9	rpi-port-townsend_2020_09_29_19_23_00.wav	0.0	0.0	port_townsend	2020-09-29	19:23:00
